PM10 Concentration,DatetimeBegin,PM2.5 Concentration,CO Concentration,NO2 Concentration,SO2 Concentration,C6H6 Concentration
26.90899999,2019-08-31 02:00:00,18.262,0.304616,27.7833,7.10724999,10.3841
26.303,2019-08-31 03:00:00,24.308,0.304732,37.1081,7.04288,5.6368
25.32199999,2019-08-31 04:00:00,14.10399999,0.347536,36.5536,7.06867999,9.23551999
22.86499999,2019-08-31 05:00:00,15.97899999,0.381292,32.9705,7.17482,8.09998
23.39399999,2019-08-31 06:00:00,12.76099999,0.386976,30.05089999,7.26844999,5.29814999
25.324,2019-08-31 07:00:00,15.717,0.385004,23.44109999,5.382204748612377,5.38394999
23.87999999,2019-08-31 08:00:00,12.401,0.333964,21.65909999,7.29452,2.80962999
27.49599999,2019-08-31 09:00:00,17.51,0.335472,21.1525,7.55839,1.94968
31.739,2019-08-31 10:00:00,16.852,0.34626,22.8484,13.9283,1.4365
34.84,2019-08-31 11:00:00,17.166,0.341504,23.23839999,16.63009999,1.1089
32.326,2019-08-31 12:00:00,14.974,0.331412,22.91529999,8.59418999,0.97305
30.01,2019-08-31 13:00:00,14.35999999,0.313084,24.82349999,8.0066,0.968825
28.431,2019-08-31 14:00:00,12.596,0.292784,23.8426,8.01271999,1.02668
28.36499999,2019-08-31 15:00:00,14.46599999,0.312272,28.6112,8.12284,1.18138
29.20799999,2019-08-31 16:00:00,14.944,0.297192,25.7451,8.13854,0.9074
28.21099999,2019-08-31 17:00:00,16.722,0.35148,37.9303,7.92494,0.8853
27.60399999,2019-08-31 18:00:00,13.842,0.35496,53.57039999,7.73554999,0.938925
31.547,2019-08-31 19:00:00,17.64999999,0.449036,62.9889,7.86747999,1.60355
32.66299999,2019-08-31 20:00:00,13.503,0.444744,66.2279,7.95871999,3.57825
33.77199999,2019-08-31 21:00:00,22.128,0.404608,57.7959,8.94452,5.92377999
36.359,2019-08-31 22:00:00,22.314,0.369576,49.2646,12.0038,4.60297
31.91199999,2019-08-31 23:00:00,21.055,0.376884,39.50761231372496,10.0426,41.8697
30.468,2019-09-01 00:00:00,21.53,0.332572,20.59219999,8.94904,21.0671
29.238,2019-09-01 01:00:00,16.608,0.329904,15.97209999,8.38991,12.3435
27.896,2019-09-01 02:00:00,13.26,0.295336,17.6523,8.1263,6.51105
27.30099999,2019-09-01 03:00:00,14.64199999,0.300208,17.44389999,8.07895,12.8307
30.041,2019-09-01 04:00:00,17.21399999,0.310532,18.32669999,8.0997,9.53646999
29.395,2019-09-01 05:00:00,12.705,0.317028,21.6936,8.09731,9.73601999
25.369,2019-09-01 06:00:00,14.38899999,0.31726,18.6932,8.35000999,9.8618
23.777,2019-09-01 07:00:00,11.724,0.289884,17.5466,8.62504999,7.73369999
29.49899999,2019-09-01 08:00:00,12.67,0.307168,18.6676,5.533365810031272,3.83467
34.116,2019-09-01 09:00:00,13.23,0.3161,19.38769999,8.83039999,3.14957999
41.32099999,2019-09-01 10:00:00,18.92299999,0.329324,22.0989,19.8029,2.84213
36.52199999,2019-09-01 11:00:00,17.887,0.328512,23.2882,13.0728,1.26068
34.28199999,2019-09-01 12:00:00,15.30599999,0.291392,18.72779999,8.08427,1.30488
28.771,2019-09-01 13:00:00,9.77389999,0.297424,24.41819999,7.97681,1.44656999
24.178,2019-09-01 14:00:00,14.702,0.292552,27.83109999,7.86003,1.05333
30.507,2019-09-01 15:00:00,13.307,0.299628,37.1387,8.09676999,0.896675
29.24299999,2019-09-01 16:00:00,11.71599999,0.353916,44.3699,7.75949,0.86775
27.79799999,2019-09-01 17:00:00,15.682,0.362384,41.2132,7.63393,1.73973
22.93,2019-09-01 18:00:00,12.35699999,0.36888,56.3562,8.04862999,1.57787
20.85099999,2019-09-01 19:00:00,9.2375,0.37468,67.6791,7.94888,0.957125
21.503,2019-09-01 20:00:00,12.84399999,0.32538,54.71379999,8.1654,0.730275
15.27,2019-09-01 21:00:00,10.848,0.331296,61.2012,7.92307999,1.16513
14.574,2019-09-01 22:00:00,7.91739999,0.284432,41.8919,8.23642,0.914225
13.84,2019-09-01 23:00:00,9.36999999,0.288608,22.81589999,8.13588,1.34939999
14.564,2019-09-02 00:00:00,6.0505,0.264828,24.252625708824617,7.82624999,1.20737999
15.045,2019-09-02 01:00:00,5.4832,0.29638,17.4361,7.34187,1.1583
14.637,2019-09-02 02:00:00,7.9202,0.2697,12.4739,7.56371,1.11118
14.87599999,2019-09-02 03:00:00,6.17129999,0.287216,17.70319999,7.48629999,1.16382
11.782,2019-09-02 04:00:00,5.05529999,0.273412,19.81019999,7.57355,0.812175
11.39899999,2019-09-02 05:00:00,4.76229999,0.31378,22.5559,7.42539,1.65555
13.449,2019-09-02 06:00:00,4.2805,0.31842,26.8674,7.23573,1.67083
16.45499999,2019-09-02 07:00:00,5.8822,0.310068,28.7584,7.22269999,0.988975
9.94299999,2019-09-02 08:00:00,6.37659999,0.29522,28.45629999,7.36049,1.08193
10.682,2019-09-02 09:00:00,7.21699999,0.28884,28.49259999,3.4442116186723517,0.6747
9.6445,2019-09-02 10:00:00,6.4615,0.299048,26.25179999,5.985,0.710125
13.512,2019-09-02 11:00:00,4.6467,0.269932,36.2152,7.05858,0.651733476080179
10.339,2019-09-02 12:00:00,3.84589999,0.280024,33.89979999,6.74124,0.6542645316236917
9.1881,2019-09-02 13:00:00,3.1446,0.287216,30.4983,7.23386999,0.6627123511190186
7.21039999,2019-09-02 14:00:00,2.6253,0.370736,28.3473,6.94897999,0.8706614382915261
6.52179999,2019-09-02 15:00:00,1.47859999,0.36424,32.16369999,6.94366,2.85902
5.1698,2019-09-02 19:00:00,0.35,0.262586946271115,23.134705450460782,2.602318531016126,0.5411177044318786
7.8935,2019-09-02 20:00:00,1.07,0.28072,21.19259999,6.81278999,0.23205
4.70739999,2019-09-02 21:00:00,2.3957,0.276196,18.85879999,6.70798999,0.2002
8.6738,2019-09-02 22:00:00,2.6595,0.259492,17.6306,6.45476,0.169
5.9066,2019-09-02 23:00:00,2.50249999,0.249516,15.2348,6.72288,0.164775
3.133,2019-09-03 00:00:00,1.95219999,0.237104,13.9375,6.45528999,0.155675
6.68409999,2019-09-03 01:00:00,3.959,0.23432,18.962846128692192,6.7564,0.13455
7.3784,2019-09-03 02:00:00,3.7541,0.227012,11.9701,6.75321,0.1222
9.39899999,2019-09-03 03:00:00,4.92239999,0.225852,13.3553,6.7697,0.10985
8.5386,2019-09-03 04:00:00,6.68339999,0.250444,16.6151,6.69095999,0.11635
10.041,2019-09-03 05:00:00,4.29509999,0.294756,22.9115,6.73325999,0.13585
12.98199999,2019-09-03 06:00:00,4.85069999,0.334776,29.0108,6.86599,0.21515
14.292,2019-09-03 07:00:00,4.43109999,0.311924,27.0472,6.95324,0.2561
11.974,2019-09-03 08:00:00,3.2976,0.310764,30.5729,6.55956,0.2561
12.205,2019-09-03 09:00:00,3.1282,0.27956,29.3855,7.16390999,0.371475
12.619,2019-09-03 10:00:00,5.2952,0.301948,32.30519999,3.7093459991205773,0.28405
16.46699999,2019-09-03 11:00:00,4.7358,0.304268,34.12539999,6.68989999,0.269425
15.63899999,2019-09-03 12:00:00,2.49029999,0.32132,36.78499999,6.57446,0.306475
15.28999999,2019-09-03 13:00:00,3.1193,0.334776,38.82119999,6.64121999,0.354575
19.087,2019-09-03 14:00:00,4.76159999,0.41586,42.51709999,6.73538999,0.3601
16.582,2019-09-03 15:00:00,4.11629999,0.365864,42.67779999,6.83619999,0.299
16.56299999,2019-09-03 16:00:00,6.8684,0.48198,45.4712,6.82104,0.435825
8.0751,2019-09-03 17:00:00,6.3596,0.423748,39.23619999,6.96706999,0.3848
15.201,2019-09-03 18:00:00,6.61439999,0.418296,33.75639999,6.80215,0.403975
17.44099999,2019-09-03 19:00:00,11.24,0.41412,33.98199999,6.65345999,0.337675
15.207,2019-09-03 20:00:00,9.70979999,0.384772,42.0544,6.32415,0.3354
15.965,2019-09-03 21:00:00,7.1744,0.383496,33.7449,5.94244,0.344175
17.42599999,2019-09-03 22:00:00,7.8548,0.359484,26.23839999,6.63218,0.3107
12.861,2019-09-03 23:00:00,6.40019999,0.346376,29.2058,6.76571,0.31395
11.16499999,2019-09-04 00:00:00,5.73679999,0.29348,23.0167,6.51992999,0.252525
9.397,2019-09-04 01:00:00,4.4653,0.300208,24.5864,6.53615,0.24115
9.65709999,2019-09-04 02:00:00,5.0853,0.284316,24.041065718144594,6.64468,0.354575
8.8129,2019-09-04 03:00:00,4.5079,0.298004,25.5424,6.71384,0.265525
10.113,2019-09-04 04:00:00,3.9184,0.354612,27.73359999,6.78645999,0.311025
9.9184,2019-09-04 05:00:00,3.6189,0.50007599,36.0183,6.6218,0.3445
27.35999999,2019-09-04 06:00:00,9.5119,0.704584,51.5341,7.00776999,0.8229
35.023,2019-09-04 07:00:00,12.981,0.72616,51.03699999,8.22499,0.966225
54.29899999,2019-09-04 08:00:00,22.324,0.493696,52.88969999,33.1223,0.86905
46.19299999,2019-09-04 09:00:00,13.571,0.461912,51.16129999,36.70799999,1.41765
27.96999999,2019-09-04 10:00:00,9.0759,0.490912,38.52109999,17.672,0.9932
16.712,2019-09-04 11:00:00,6.086,0.373404,37.3949,4.314717256654797,1.1063
18.95799999,2019-09-04 12:00:00,4.82549999,0.370156,36.82509999,7.30834999,0.61815
16.434,2019-09-04 13:00:00,7.049,0.357744,34.7124,7.73102,0.561275
13.73499999,2019-09-04 14:00:00,4.69099999,0.34104,33.8348,7.52939999,0.4511
11.083,2019-09-04 15:00:00,1.1745,0.319232,35.1081,7.49082999,0.377975
15.189,2019-09-04 16:00:00,4.26879999,0.340576,38.2132,7.90711999,0.301275
14.436,2019-09-04 17:00:00,6.25969999,0.346028,37.8538,7.86561999,0.5148
18.56599999,2019-09-04 18:00:00,5.8291,0.336748,35.42739999,7.95366999,0.327925
17.622,2019-09-04 19:00:00,13.102,0.371432,35.697,7.52965999,0.379925
21.562,2019-09-04 20:00:00,8.6859,0.558888,39.7524,7.97229,0.52097499
19.128,2019-09-04 21:00:00,12.035,0.407856,33.2535,8.58941,0.50082499
21.73499999,2019-09-04 22:00:00,10.378,0.347652,28.8903,10.0508,0.394875
21.814,2019-09-04 23:00:00,14.24,0.325844,24.7986,10.3878,0.340275
20.34499999,2019-09-05 00:00:00,9.1536,0.298236,21.2194,9.91914,0.413725
18.663,2019-09-05 01:00:00,8.217,0.291392,18.93969999,10.4527,0.38155
13.566,2019-09-05 02:00:00,9.2148,0.286868,18.36779999,9.26584,0.358475
13.72899999,2019-09-05 03:00:00,9.1432,0.27376,22.095005777716214,8.32234,0.385125
19.56299999,2019-09-05 04:00:00,9.37689999,0.306704,24.03379999,7.99596,0.36725
19.74599999,2019-09-05 05:00:00,7.13089999,0.4031,34.4236,7.86535,0.352625
24.04799999,2019-09-05 06:00:00,10.37299999,0.547056,45.02,7.92121,0.44915
28.803,2019-09-05 07:00:00,12.089,0.504252,55.17649999,8.22471999,0.592475
26.449,2019-09-05 08:00:00,13.24,0.44428,49.10399999,16.71519999,0.50634999
31.956,2019-09-05 09:00:00,18.29599999,0.405884,41.1176,34.10649999,0.51805
35.15999999,2019-09-05 10:00:00,15.74,0.37526,44.54959999,29.0898,0.4186
29.18199999,2019-09-05 11:00:00,8.4395,0.357628,40.9474,15.141,0.515775
22.50799999,2019-09-05 12:00:00,9.85449999,0.381176,40.5306,4.965595177263841,0.4849
22.22899999,2019-09-05 13:00:00,9.54449999,0.376536,47.779,10.2208,0.44005
20.38599999,2019-09-05 14:00:00,9.6303,0.38976,53.49969999,9.61617,0.36335
16.042,2019-09-05 15:00:00,8.23029999,0.436856,50.78459999,8.34814,0.40105
16.852,2019-09-05 16:00:00,5.0456,0.4379,49.13649999,7.72569999,0.44785
22.437,2019-09-05 17:00:00,6.8497,0.486968,90.69379999,7.78476,0.483275
25.648,2019-09-05 18:00:00,13.335,0.529888,115.51,8.39522999,0.52195
34.549,2019-09-05 19:00:00,14.534,0.580348,83.4779,9.96834999,0.5915
25.042,2019-09-05 20:00:00,9.36449999,0.470496,86.56959999,9.04027999,0.637975
15.85699999,2019-09-05 21:00:00,6.67159999,0.428736,44.368,7.48418,0.42315
19.474,2019-09-05 22:00:00,7.91699999,0.3799,38.1387,7.04262,0.3549
26.305,2019-09-05 23:00:00,6.18149999,0.30914,29.90749999,7.76135,0.298025
19.32,2019-09-06 00:00:00,6.40299999,0.26041999,22.466,7.73688,0.192075
18.228,2019-09-06 01:00:00,5.9222,0.230492,16.94739999,7.49986999,0.1352
10.323,2019-09-06 02:00:00,8.69599999,0.221908,14.8851,7.62887999,0.11375
10.252,2019-09-06 03:00:00,6.5787,0.209844,14.8887,7.33788,0.1092
14.798,2019-09-06 04:00:00,5.6672,0.226316,20.925769071262415,7.42724999,0.117975
14.874,2019-09-06 05:00:00,5.2583,0.264364,23.9574,7.43309999,0.13
18.93199999,2019-09-06 06:00:00,6.2903,0.373288,39.978,7.51264,0.2028
20.443,2019-09-06 07:00:00,7.37319999,0.428272,48.77129999,6.22891999,0.327275
19.108,2019-09-06 08:00:00,6.85149999,0.380712,44.9894,6.66729,0.38025
17.225,2019-09-06 09:00:00,5.8243,0.392544,40.22849999,8.15184,0.47125
20.46999999,2019-09-06 10:00:00,4.1311,0.409712,38.3566,8.73250999,0.362375
22.495,2019-09-06 11:00:00,4.98109999,0.41528,45.86699999,8.55003999,0.346125
23.02799999,2019-09-06 12:00:00,6.56839999,0.393124,44.737,8.42634999,0.382525
24.556,2019-09-06 13:00:00,7.92619999,0.422472,53.8821,5.694993842851986,0.3718
24.337,2019-09-06 14:00:00,6.98989999,0.455532,57.64679999,7.57036,0.47905
18.68499999,2019-09-06 15:00:00,5.8704,0.413308,37.8213,7.53392,0.4199
16.814,2019-09-06 16:00:00,9.2512,0.468176,34.4007,7.44772999,0.470275
19.327,2019-09-06 17:00:00,8.42259999,0.478732,37.51339999,7.37166,0.502775
18.762,2019-09-06 18:00:00,8.3116,0.428388,33.9743,6.82183999,0.435825
16.76599999,2019-09-06 19:00:00,8.1164,0.385932,33.30899999,7.31979,0.44265
13.427,2019-09-06 20:00:00,6.9538,0.394632,26.7929,7.23120999,0.32955
14.77,2019-09-06 21:00:00,7.4771,0.364704,26.7986,6.98702,0.330525
15.427,2019-09-06 22:00:00,9.54729999,0.319348,23.6323,6.82742,0.333125
13.379,2019-09-06 23:00:00,8.56199999,0.32828,21.7146,6.80614,0.259675
12.858,2019-09-07 00:00:00,9.76239999,0.339996,21.8522,7.36448,0.30615
16.724,2019-09-07 01:00:00,9.08029999,0.339764,20.0378,7.26285999,0.297375
16.89199999,2019-09-07 02:00:00,7.923,0.321088,19.6229,7.28174999,0.286325
13.69699999,2019-09-07 03:00:00,9.9517,0.30798,19.4011,7.32563999,0.28275
12.003,2019-09-07 04:00:00,10.07799999,0.32422,19.6248,7.19662999,0.2769
12.509,2019-09-07 05:00:00,7.5452,0.333384,27.982535141774246,7.36819999,0.30875
13.42099999,2019-09-07 06:00:00,8.04679999,0.350552,24.3627,7.87253999,0.316875
18.04799999,2019-09-07 07:00:00,13.919,0.364704,26.5596,13.6892,0.2574
17.844,2019-09-07 08:00:00,9.22519999,0.39092,31.14069999,12.06279999,0.37895
13.769,2019-09-07 09:00:00,8.58779999,0.376188,32.8635,9.40761999,0.3757
13.62599999,2019-09-07 10:00:00,9.76089999,0.399156,32.6359,8.98043,0.38935
11.77699999,2019-09-07 11:00:00,11.875,0.3596,29.9993,10.66499999,0.3354
14.94699999,2019-09-07 12:00:00,11.30599999,0.36366,26.4372,9.54008999,0.3484
14.60699999,2019-09-07 13:00:00,12.624,0.362964,25.4984,9.22488,0.3133
19.248,2019-09-07 14:00:00,10.03299999,0.333848,25.92289999,3.9953742519215365,0.3172
11.318,2019-09-07 15:00:00,8.7157,0.339416,28.01269999,7.59191,0.3133
7.2382,2019-09-07 16:00:00,4.95669999,0.3277,26.5252,7.35304,0.299975
8.6959,2019-09-07 17:00:00,2.81579999,0.351016,27.05669999,7.25115999,0.287625
9.42409999,2019-09-07 18:00:00,1.9838,0.33408,25.92859999,7.26658999,0.275275
10.128,2019-09-07 19:00:00,1.0844,0.317492,22.4125,7.08012,0.236925
10.198,2019-09-07 20:00:00,2.5524,0.30334,23.0989,7.30701999,0.221
10.06,2019-09-07 21:00:00,3.2987,0.278284,21.12379999,7.21046,0.20735
7.205,2019-09-07 22:00:00,5.2824,0.264364,18.7393,6.89339,0.17225
8.682,2019-09-07 23:00:00,5.39459999,0.249864,17.3629,7.17082999,0.16055
11.513,2019-09-08 00:00:00,6.4203,0.242788,14.2536,7.24132,0.1482
9.39049999,2019-09-08 01:00:00,7.9602,0.238496,12.9702,7.36207999,0.1443
12.714,2019-09-08 02:00:00,10.488,0.239772,13.17019999,7.15911999,0.1443
17.244,2019-09-08 03:00:00,10.666,0.23432,13.12299999,7.38389,0.151775
15.802,2019-09-08 04:00:00,12.28299999,0.234204,12.95379999,7.30463,0.155025
16.39199999,2019-09-08 05:00:00,12.618,0.23954,13.4299,7.39533,0.1638
14.522,2019-09-08 06:00:00,10.603,0.245804,18.55161887845976,6.86599,0.16445
17.829,2019-09-08 07:00:00,10.29899999,0.262624,14.8071,6.87344,0.168675
21.54599999,2019-09-08 08:00:00,13.718,0.294988,18.2938,7.59909,0.1885
13.826,2019-09-08 09:00:00,11.439,0.274108,17.74429999,7.78263,0.2275
18.122,2019-09-08 10:00:00,10.01699999,0.28188,18.9743,8.16193999,0.1989
